Content,cleaned_content,label,label_name
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.76.59.29  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
connection from 63.197.98.106 (adsl-63-197-98-106.dsl.mtry01.pacbell.net) at Mon Jul  4 12:52:44 2005,connection from ip_addr hostname hostname net at mon jul,0,Normal
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=220.117.241.87  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
check pass; user unknown,check pass user unknown,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=210.229.150.228,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr,1,Anomaly
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:21 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from ip_addr at tue jul,0,Normal
connection from 211.72.2.106 () at Tue Jul  5 13:52:23 2005,connection from ip_addr at tue jul,0,Normal
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.16.122.48  user=root,authentication failure logname uid euid tty nodevssh ruser rhost ip_addr user root,1,Anomaly
session opened for user cyrus by (uid=0),session opened for user cyrus by uid,0,Normal
session closed for user cyrus,session closed for user cyrus,0,Normal
ALERT exited abnormally with [1],alert exited abnormally with,0,Normal
session opened for user news by (uid=0),session opened for user news by uid,0,Normal
session closed for user news,session closed for user news,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,connection from ip_addr at wed jul,0,Normal
